INVS_YR,INVS_DSRT,INVS_AREA_NM,DNF_SRC_NM,QTMT_NM,IEM_NM,IEM_CNT,METER_PER_IEM_CNT,ADM_ZN_NM,QTMT_CD,IEM_CD,INVS_YMD,CST_NM,STR_LA,STR_LO,END_LA,END_LO
2008,5차,통영 망일봉,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,경남,PL,PL_1_16,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,어망 (50cm 이상),1,0.01,경남,PL,PL_1_17,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),75,0.75,경남,PL,PL_1_20,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (50cm 이상),1,0.01,경남,PL,PL_1_21,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0.0,경남,PL,PL_1_22,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0.0,경남,PL,PL_1_23,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,낚시줄,1,0.01,경남,PL,PL_1_30,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,경남,PL,PL_1_31,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,경남,ME,ME_1_06,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,금속,스프링통발(그물포함),0,0.0,경남,ME,ME_1_07,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,고무,풍선,0,0.0,경남,RB,RB_1_02,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,해남 묵동리,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",9,0.09,전남,PL,PL_1_01,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,6개들이 포장고리,1,0.01,전남,PL,PL_1_07,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,장어/문어 통발,4,0.04,전남,PL,PL_1_15,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,전남,PL,PL_1_16,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),7,0.07,전남,PL,PL_1_17,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),26,0.26,전남,PL,PL_1_20,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),22,0.22,전남,PL,PL_1_21,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",4,0.04,전남,PL,PL_1_22,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",3,0.03,전남,PL,PL_1_23,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0.0,전남,PL,PL_1_30,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,전남,PL,PL_1_31,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,전남,ME,ME_1_06,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,금속,스프링통발(그물포함),8,0.08,전남,ME,ME_1_07,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,고무,풍선,0,0.0,전남,RB,RB_1_02,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",55,0.55,전남,PL,PL_1_01,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0.0,전남,PL,PL_1_07,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0.0,전남,PL,PL_1_15,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,전남,PL,PL_1_16,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,전남,PL,PL_1_17,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),112,1.12,전남,PL,PL_1_20,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),50,0.5,전남,PL,PL_1_21,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0.0,전남,PL,PL_1_22,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",11,0.11,전남,PL,PL_1_23,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0.0,전남,PL,PL_1_30,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",3,0.03,전남,PL,PL_1_31,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,전남,ME,ME_1_06,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,금속,스프링통발(그물포함),1,0.01,전남,ME,ME_1_07,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,고무,풍선,0,0.0,전남,RB,RB_1_02,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",72,0.72,경남,PL,PL_1_01,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0.0,경남,PL,PL_1_07,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0.0,경남,PL,PL_1_15,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,경남,PL,PL_1_16,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,경남,PL,PL_1_17,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),3,0.03,경남,PL,PL_1_20,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0.0,경남,PL,PL_1_21,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,경남,PL,PL_1_22,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0.0,경남,PL,PL_1_23,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,낚시줄,0,0.0,경남,PL,PL_1_30,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",3,0.03,경남,PL,PL_1_31,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,경남,ME,ME_1_06,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0.0,경남,ME,ME_1_07,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,고무,풍선,0,0.0,경남,RB,RB_1_02,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,부산 해양대,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",0,0.0,부산,PL,PL_1_01,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,6개들이 포장고리,0,0.0,부산,PL,PL_1_07,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,장어/문어 통발,0,0.0,부산,PL,PL_1_15,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,부산,PL,PL_1_16,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,부산,PL,PL_1_17,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),1,0.01,부산,PL,PL_1_20,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0.0,부산,PL,PL_1_21,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",1,0.01,부산,PL,PL_1_22,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",2,0.02,부산,PL,PL_1_23,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,낚시줄,0,0.0,부산,PL,PL_1_30,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0.0,부산,PL,PL_1_31,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,부산,ME,ME_1_06,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,금속,스프링통발(그물포함),0,0.0,부산,ME,ME_1_07,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,부산 해양대,국내기인,고무,풍선,0,0.0,부산,RB,RB_1_02,20081205,남해안,35.075482,129.091375,35.074851,129.090912
2008,6차,사천 아두도,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",21,0.21,경남,PL,PL_1_01,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,6개들이 포장고리,0,0.0,경남,PL,PL_1_07,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,장어/문어 통발,2,0.02,경남,PL,PL_1_15,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,경남,PL,PL_1_16,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,경남,PL,PL_1_17,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),36,0.36,경남,PL,PL_1_20,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,밧줄/로프 (50cm 이상),52,0.52,경남,PL,PL_1_21,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",18,0.18,경남,PL,PL_1_22,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",27,0.27,경남,PL,PL_1_23,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,낚시줄,6,0.06,경남,PL,PL_1_30,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,경남,PL,PL_1_31,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,경남,ME,ME_1_06,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,금속,스프링통발(그물포함),0,0.0,경남,ME,ME_1_07,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,사천 아두도,국내기인,고무,풍선,0,0.0,경남,RB,RB_1_02,20081129,남해안,34.901437,128.058667,34.901096,128.059412
2008,6차,여수 반월,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",24,0.24,전남,PL,PL_1_01,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,6개들이 포장고리,0,0.0,전남,PL,PL_1_07,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,장어/문어 통발,0,0.0,전남,PL,PL_1_15,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,전남,PL,PL_1_16,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,어망 (50cm 이상),2,0.02,전남,PL,PL_1_17,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0.0,전남,PL,PL_1_20,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,밧줄/로프 (50cm 이상),50,0.5,전남,PL,PL_1_21,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0.0,전남,PL,PL_1_22,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0.0,전남,PL,PL_1_23,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,낚시줄,0,0.0,전남,PL,PL_1_30,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0.0,전남,PL,PL_1_31,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,금속,"납 낚시추, 낚싯바늘",0,0.0,전남,ME,ME_1_06,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,금속,스프링통발(그물포함),0,0.0,전남,ME,ME_1_07,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,여수 반월,국내기인,고무,풍선,0,0.0,전남,RB,RB_1_02,20081128,남해안,34.80759,127.556183,34.807212,127.556956
2008,6차,통영 망일봉,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",22,0.22,경남,PL,PL_1_01,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,6개들이 포장고리,0,0.0,경남,PL,PL_1_07,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,장어/문어 통발,0,0.0,경남,PL,PL_1_15,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,경남,PL,PL_1_16,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,경남,PL,PL_1_17,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),56,0.56,경남,PL,PL_1_20,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (50cm 이상),18,0.18,경남,PL,PL_1_21,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",23,0.23,경남,PL,PL_1_22,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",5,0.05,경남,PL,PL_1_23,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,낚시줄,0,0.0,경남,PL,PL_1_30,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,경남,PL,PL_1_31,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,금속,"납 낚시추, 낚싯바늘",2,0.02,경남,ME,ME_1_06,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,금속,스프링통발(그물포함),0,0.0,경남,ME,ME_1_07,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,고무,풍선,0,0.0,경남,RB,RB_1_02,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,해남 묵동리,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",7,0.07,전남,PL,PL_1_01,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,6개들이 포장고리,0,0.0,전남,PL,PL_1_07,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,장어/문어 통발,3,0.03,전남,PL,PL_1_15,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,어망(2.5~50cm),0,0.0,전남,PL,PL_1_16,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,전남,PL,PL_1_17,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0.0,전남,PL,PL_1_20,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),5,0.05,전남,PL,PL_1_21,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,전남,PL,PL_1_22,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0.0,전남,PL,PL_1_23,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0.0,전남,PL,PL_1_30,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0.0,전남,PL,PL_1_31,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",1,0.01,전남,ME,ME_1_06,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,스프링통발(그물포함),0,0.0,전남,ME,ME_1_07,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,고무,풍선,0,0.0,전남,RB,RB_1_02,20081129,남해안,34.353639,126.611089,34.352882,126.610013
